Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,TinyURL,DNS_Record,iFrame,Mouse_Over,Right_Click,Web_Forwards
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
bigcinema.tv,0,0,1,2,0,0,0,0,0,1,1,1,1
pikabu.ru,0,0,1,2,0,0,0,0,0,1,1,1,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
putlocker.is,0,0,1,1,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
auto.ru,0,0,1,4,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,1
gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,1
correios.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
jezebel.com,0,0,1,3,0,0,0,0,0,1,1,1,1
pitchfork.com,0,0,1,2,0,0,0,0,0,1,1,1,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,1,1,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
katproxy.com,0,0,1,1,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
ifttt.com,0,0,1,2,0,0,0,1,0,1,1,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,1,1,1
serverfault.com,0,0,1,3,0,0,0,1,0,1,1,1,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1
correios.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1
io9.com,0,0,1,2,0,0,0,0,0,1,1,1,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
seesaawiki.jp,0,0,1,3,0,0,0,0,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
getpocket.com,0,0,1,1,1,0,0,1,0,1,1,1,1
medium.com,0,0,1,2,0,0,0,0,0,1,1,1,1
persianblog.ir,0,0,1,3,0,0,0,0,0,1,1,1,1
perezhilton.com,0,0,1,1,0,0,0,0,0,1,1,1,1
maybank2u.com.my,0,0,1,4,0,0,0,0,0,1,1,1,1
putlocker.is,0,0,1,1,0,0,0,0,0,1,1,1,1
nguyentandung.org,0,0,1,4,0,0,0,0,0,1,1,1,1
mylust.com,0,0,1,3,0,0,0,1,0,1,1,1,1
housing.com,0,0,1,4,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
sourceforge.net,0,0,1,3,0,0,0,0,0,1,1,1,1
b9dm.com,0,0,1,18,0,0,0,0,0,1,1,1,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,1,1,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,1,1,1
nypost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
sourceforge.net,0,0,1,3,0,0,0,0,0,1,1,1,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,2,0,0,0,0,0,1,1,1,1
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1
himado.in,0,0,1,0,0,0,0,0,0,1,1,1,1
codepen.io,0,0,1,2,0,0,0,0,0,1,1,1,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,1
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
skyrock.com,0,0,1,2,0,0,0,0,0,1,1,1,1
hootsuite.com,0,0,1,3,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
clien.net,0,0,1,3,0,0,0,0,0,1,1,1,1
clien.net,0,0,1,3,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
digg.com,0,0,1,2,0,0,0,0,0,1,1,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,1
slashdot.org,0,0,1,3,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1
taboola.com,0,0,1,2,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,1
superuser.com,0,0,1,3,0,0,0,0,0,1,1,1,1
zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
web.de,0,0,1,6,0,0,0,0,0,1,1,1,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,1
sourceforge.net,0,0,1,3,0,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
katproxy.com,0,0,1,2,0,0,0,0,0,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,1
superuser.com,0,0,1,3,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1
allrecipes.com,0,0,1,5,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
hubpages.com,0,0,1,2,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,3,0,0,0,0,0,1,1,1,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,1,1,1
perezhilton.com,0,0,1,1,0,0,0,0,0,1,1,1,1
sfglobe.com,0,0,1,4,0,0,0,0,0,1,1,1,1
searchengineland.com,0,0,1,1,0,0,0,0,0,1,1,1,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,1,1,1
nesn.com,0,0,1,3,0,0,0,0,0,1,1,1,1
persianblog.ir,0,0,1,3,0,0,0,0,0,1,1,1,1
myspace.com,0,0,1,4,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
maybank2u.com.my,0,0,1,4,0,0,0,0,0,1,1,1,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,1,1,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,1
mediaset.it,0,0,1,3,0,0,0,0,0,1,1,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1
cox.com,0,0,1,4,0,0,0,1,0,1,1,1,1
vnexpress.net,0,0,1,3,0,0,0,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1
olx.ro,0,0,1,5,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
katproxy.com,0,0,1,1,0,0,0,0,0,1,1,1,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
sourceforge.net,0,0,1,2,0,0,0,0,0,1,1,1,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,1,1,1
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
paytm.com,0,0,1,2,0,0,0,0,0,1,1,1,1
bongda88.info,0,0,1,1,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
udn.com,0,0,1,4,0,0,0,0,0,1,1,1,1
conservativetribune.com,0,0,1,1,0,0,0,0,0,1,1,1,1
bigcinema.tv,0,0,1,3,0,0,0,0,0,1,1,1,1
taboola.com,0,0,1,2,0,0,0,0,0,1,1,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,1
medium.com,0,1,1,2,0,0,0,0,0,1,1,1,1
buzzfil.net,0,0,1,4,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
kotaku.com,0,0,1,2,0,0,0,0,0,1,1,1,1
khabaronline.ir,0,0,1,5,0,0,0,0,0,1,1,1,1
olx.co.id,0,0,1,2,0,0,0,1,0,1,1,1,1
mylust.com,0,0,1,3,0,0,0,1,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
xvideo-jp.com,0,0,1,3,0,0,1,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1
buzzfil.net,0,0,1,4,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
yourlust.com,0,0,1,2,0,0,0,1,0,1,1,1,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1
mylust.com,0,0,1,3,0,0,0,1,0,1,1,1,1
thechive.com,0,0,1,4,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
thechive.com,0,0,1,4,0,0,0,0,0,1,1,1,1
udn.com,0,0,1,4,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,7,0,0,0,0,0,1,1,1,1
io9.com,0,0,1,4,0,0,0,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
allegro.pl,0,0,1,3,0,0,0,0,0,1,1,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,1
kakaku.com,0,0,1,6,0,0,0,0,0,1,1,1,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
motherless.com,0,0,1,1,0,0,0,0,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
web.de,0,0,1,6,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
onedio.com,0,0,1,2,0,0,0,0,0,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
olx.ro,0,0,1,7,0,0,0,0,0,1,1,1,1
web.de,0,0,1,6,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,8,0,0,0,0,0,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
fazenda.gov.br,0,0,1,6,0,0,0,0,0,1,1,1,1
olx.co.id,0,0,1,7,0,0,0,1,0,1,1,1,1
giphy.com,0,0,1,2,0,0,0,0,0,1,1,1,1
skyrock.com,0,0,1,2,0,0,0,0,0,1,1,1,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,1
sfglobe.com,0,0,1,4,0,0,0,0,0,1,1,1,1
jezebel.com,0,0,1,3,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,1,1,1
espn.go.com,0,0,1,6,0,0,0,0,0,1,1,1,1
nesn.com,0,0,1,3,0,0,0,0,0,1,1,1,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1
correios.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,1
nymag.com,0,0,1,5,0,0,0,0,0,1,1,1,1
dantri.com.vn,0,0,1,3,0,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,1,1
livetv.sx,0,0,1,3,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,1
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,1
searchengineland.com,0,0,1,4,0,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
getpocket.com,0,0,1,1,1,0,0,1,0,1,1,1,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1
nguyentandung.org,0,0,1,1,0,0,0,0,0,1,1,1,1
slashdot.org,0,0,1,6,0,0,0,0,0,1,1,1,1
olx.ro,0,0,1,4,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,1,1,1
skyrock.com,0,0,1,2,0,0,0,0,0,1,1,1,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,1
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,1,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
katproxy.com,0,0,1,1,0,0,0,0,0,1,1,1,1
fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
caixa.gov.br,0,0,1,4,0,0,0,0,0,1,1,1,1
nypost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
serverfault.com,0,0,1,3,0,0,0,1,0,1,1,1,1
rt.com,0,0,1,3,0,0,0,1,0,1,1,1,1
thechive.com,0,0,1,4,0,0,0,0,0,1,1,1,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
arstechnica.com,0,0,1,4,0,0,0,0,0,1,1,1,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,1,1,1
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,1,1,1
hubpages.com,0,0,1,1,0,0,0,0,0,1,1,1,1
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
persianblog.ir,0,0,1,4,0,0,0,0,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,1,0,0,0,0,0,1,1,1,1
fanpage.gr,0,0,1,2,0,0,0,0,0,1,1,1,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,1
searchengineland.com,0,0,1,1,0,0,0,0,0,1,1,1,1
oneplus.net,0,0,1,3,0,0,0,0,0,1,1,1,1
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,1,1
steamcommunity.com,0,0,1,2,0,0,0,0,0,1,1,1,1
aljazeera.net,0,0,1,4,0,0,0,0,0,1,1,1,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
variety.com,0,0,1,8,0,0,0,0,0,1,1,1,1
ink361.com,0,0,1,6,0,0,0,0,0,1,1,1,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,1,1,1
hubpages.com,0,0,1,2,0,0,0,0,0,1,1,1,1
couchtuner.eu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,1,1,1
udn.com,0,0,1,4,0,0,0,0,0,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1
nypost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
bluegape.com,0,0,1,5,0,0,0,0,0,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,1
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,1
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,1
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
indianexpress.com,0,0,1,5,0,0,0,0,0,1,1,1,1
irecommend.ru,0,0,1,2,0,0,0,0,0,1,1,1,1
persianblog.ir,0,0,1,3,0,0,0,0,0,1,1,1,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
onedio.com,0,0,1,2,0,0,0,0,0,1,1,1,1
cox.com,0,0,1,4,0,0,0,1,0,1,1,1,1
olx.co.id,0,0,1,7,0,0,0,1,0,1,1,1,1
smallseotools.com,0,0,1,2,0,0,0,0,0,1,1,1,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,1
perezhilton.com,0,0,1,2,0,0,0,0,0,1,1,1,1
hubpages.com,0,0,1,2,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,1
wikiwiki.jp,0,0,1,1,0,0,0,0,0,1,1,1,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1
olx.ua,0,0,1,2,0,0,0,0,0,1,1,1,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,1,1,1
buzzfil.net,0,0,1,4,0,0,0,0,0,1,1,1,1
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,1
500px.com,0,0,1,3,0,0,0,1,0,1,1,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1
olx.ro,0,0,1,7,0,0,0,0,0,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,1,1,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,3,0,0,0,0,0,1,1,1,1
sfglobe.com,0,0,1,4,0,0,0,0,0,1,1,1,1
nypost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,1
sourceforge.net,0,0,1,3,0,0,0,0,0,1,1,1,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
nypost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
icicibank.com,0,0,1,4,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
web.de,0,0,1,4,0,0,0,0,0,1,1,1,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
kakaku.com,0,0,1,1,0,0,0,0,0,1,1,1,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,1
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,1,1,1
myegy.to,0,0,1,3,0,0,0,0,0,1,1,1,1
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,1,1
uproxx.com,0,0,1,4,0,0,0,1,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
jalopnik.com,0,0,1,1,0,0,0,0,0,1,1,1,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,1,1,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,1
xossip.com,0,0,1,1,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,1
udn.com,0,0,1,4,0,0,0,0,0,1,1,1,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,1
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,1,1,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,1
mediaset.it,0,0,1,5,0,0,0,0,0,1,1,1,1
fc2.com,0,0,1,3,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,1
motthegioi.vn,0,0,1,3,0,0,0,0,0,1,1,1,1
thechive.com,0,0,1,4,0,0,0,0,0,1,1,1,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1
zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,3,0,0,0,0,0,1,1,1,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
superuser.com,0,0,1,3,0,0,0,0,0,1,1,1,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,1
oneplus.net,0,0,1,4,0,0,0,0,0,1,1,1,1
kakaku.com,0,0,1,6,0,0,0,0,0,1,1,1,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,1,1,1
sberbank.ru,0,0,1,6,0,0,0,0,0,1,1,1,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,1
gawker.com,0,0,1,2,0,0,0,0,0,1,1,1,1
katproxy.com,0,0,1,3,0,0,0,0,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1
themeforest.net,0,0,1,1,0,0,0,0,0,1,1,1,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1
seesaawiki.jp,0,0,1,3,0,0,0,0,0,1,1,1,1
anysex.com,0,0,1,3,0,0,0,1,0,1,1,1,1
digg.com,0,0,1,2,0,0,0,0,0,1,1,1,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,1
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,1,1,1,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,1
medium.com,0,0,1,2,0,0,0,0,0,1,1,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1
sourceforge.net,0,0,1,3,0,0,0,0,0,1,1,1,1
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,1
megogo.net,0,0,1,3,0,0,0,0,0,1,1,1,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
nypost.com,0,0,1,4,0,0,0,1,0,1,1,1,1
variety.com,0,0,1,4,0,0,0,0,0,1,1,1,1
olx.in,0,0,1,3,0,0,0,0,0,1,1,1,1
censor.net.ua,0,0,1,3,0,0,0,0,0,1,1,1,1
mediaset.it,0,0,1,3,0,0,0,0,0,1,1,1,1
